lambda,regularizer,num_estimators,learning_rate,val_acc,val_recall,val_pre,val_f1,train_acc
0.8,l1,75,1.0,0.8575757575757575,0.8575757575757575,0.8578422459156405,0.857697473088287,0.8976279650436954
0.8,l1,100,0.01,0.906060606060606,0.9060606060606059,0.9073806947950475,0.9041967664258687,0.9113607990012484
0.8,l1,100,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9113607990012484
0.8,l1,100,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9126092384519351
0.8,l1,100,0.5,0.9121212121212121,0.9121212121212121,0.9125601494022547,0.911141176429259,0.9126092384519351
0.8,l1,100,1.0,0.8575757575757575,0.8575757575757575,0.8578422459156405,0.857697473088287,0.8976279650436954
0.8,l1,150,0.01,0.906060606060606,0.9060606060606061,0.9061693642974431,0.9047254368050828,0.920099875156055
0.8,l1,150,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9113607990012484
0.8,l1,150,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9126092384519351
0.8,l1,150,0.5,0.9121212121212121,0.9121212121212121,0.9125601494022547,0.911141176429259,0.9126092384519351
0.8,l1,150,1.0,0.8575757575757575,0.8575757575757575,0.8578422459156405,0.857697473088287,0.8976279650436954
0.8,l2,25,0.01,0.8878787878787879,0.8878787878787878,0.8898136177547942,0.8853148975708761,0.9063670411985019
0.8,l2,25,0.1,0.9030303030303031,0.903030303030303,0.90260367651672,0.9025103750685145,0.916354556803995
0.8,l2,25,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9126092384519351
0.8,l2,25,0.5,0.906060606060606,0.9060606060606061,0.9055727554179566,0.9052111410601977,0.9026217228464419
0.8,l2,25,1.0,0.8636363636363636,0.8636363636363636,0.8650154828317177,0.8638632367197706,0.8976279650436954
0.8,l2,50,0.01,0.906060606060606,0.9060606060606061,0.9061693642974431,0.9047254368050828,0.9126092384519351
0.8,l2,50,0.1,0.906060606060606,0.9060606060606061,0.905630379543423,0.9054614084630576,0.9101123595505618
0.8,l2,50,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9126092384519351
0.8,l2,50,0.5,0.906060606060606,0.9060606060606061,0.9055727554179566,0.9052111410601977,0.9026217228464419
0.8,l2,50,1.0,0.8636363636363636,0.8636363636363636,0.8662349158666535,0.864418705221984,0.8838951310861424
0.8,l2,75,0.01,0.9030303030303031,0.903030303030303,0.9028367129566529,0.9017742084719261,0.9151061173533084
0.8,l2,75,0.1,0.9030303030303031,0.903030303030303,0.9025423920160761,0.9025278358212695,0.9063670411985019
0.8,l2,75,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9126092384519351
0.8,l2,75,0.5,0.906060606060606,0.9060606060606061,0.9055727554179566,0.9052111410601977,0.9026217228464419
0.8,l2,75,1.0,0.8636363636363636,0.8636363636363636,0.8662349158666535,0.864418705221984,0.8838951310861424
0.8,l2,100,0.01,0.906060606060606,0.9060606060606061,0.9056195570443132,0.9052234788303829,0.9225967540574282
0.8,l2,100,0.1,0.9030303030303031,0.903030303030303,0.9025423920160761,0.9025278358212695,0.9063670411985019
0.8,l2,100,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9126092384519351
0.8,l2,100,0.5,0.906060606060606,0.9060606060606061,0.9055727554179566,0.9052111410601977,0.9026217228464419
0.8,l2,100,1.0,0.8636363636363636,0.8636363636363636,0.8662349158666535,0.864418705221984,0.8838951310861424
0.8,l2,150,0.01,0.9,0.9,0.8994222483352918,0.8993295524136645,0.9213483146067416
0.8,l2,150,0.1,0.9030303030303031,0.903030303030303,0.9025423920160761,0.9025278358212695,0.9063670411985019
0.8,l2,150,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9126092384519351
0.8,l2,150,0.5,0.906060606060606,0.9060606060606061,0.9055727554179566,0.9052111410601977,0.9026217228464419
0.8,l2,150,1.0,0.8636363636363636,0.8636363636363636,0.8662349158666535,0.864418705221984,0.8838951310861424
0.8,,25,0.01,,,,,
0.8,,25,0.1,,,,,
0.8,,25,0.25,,,,,
0.8,,25,0.5,,,,,
0.8,,25,1.0,,,,,
0.8,,50,0.01,,,,,
0.8,,50,0.1,,,,,
0.8,,50,0.25,,,,,
0.8,,50,0.5,,,,,
0.8,,50,1.0,,,,,
0.8,,75,0.01,,,,,
0.8,,75,0.1,,,,,
0.8,,75,0.25,,,,,
0.8,,75,0.5,,,,,
0.8,,75,1.0,,,,,
0.8,,100,0.01,,,,,
0.8,,100,0.1,,,,,
0.8,,100,0.25,,,,,
0.8,,100,0.5,,,,,
0.8,,100,1.0,,,,,
0.8,,150,0.01,,,,,
0.8,,150,0.1,,,,,
0.8,,150,0.25,,,,,
0.8,,150,0.5,,,,,
0.8,,150,1.0,,,,,
1.0,l1,25,0.01,0.8696969696969697,0.8696969696969697,0.8778333333333332,0.8645763344531542,0.8838951310861424
1.0,l1,25,0.1,0.9090909090909091,0.9090909090909091,0.9088388317012965,0.9081660691793796,0.9188514357053683
1.0,l1,25,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9101123595505618
1.0,l1,25,0.5,0.906060606060606,0.9060606060606061,0.9056888163196574,0.9057880993364864,0.8938826466916354
1.0,l1,25,1.0,0.8272727272727273,0.8272727272727273,0.8302157748759691,0.8281992851515717,0.8639200998751561
1.0,l1,50,0.01,0.8757575757575757,0.8757575757575758,0.8813395276809911,0.871760836541156,0.8926342072409488
1.0,l1,50,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9063670411985019
1.0,l1,50,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9101123595505618
1.0,l1,50,0.5,0.906060606060606,0.9060606060606061,0.9056888163196574,0.9057880993364864,0.8938826466916354
1.0,l1,50,1.0,0.8272727272727273,0.8272727272727273,0.8313931077017963,0.8285314200172085,0.8539325842696629
1.0,l1,75,0.01,0.8909090909090909,0.890909090909091,0.8935715685971047,0.8878695503995919,0.9013732833957553
1.0,l1,75,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9063670411985019
1.0,l1,75,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9101123595505618
1.0,l1,75,0.5,0.906060606060606,0.9060606060606061,0.9056888163196574,0.9057880993364864,0.8938826466916354
1.0,l1,75,1.0,0.8272727272727273,0.8272727272727273,0.8313931077017963,0.8285314200172085,0.8539325842696629
1.0,l1,100,0.01,0.896969696969697,0.896969696969697,0.8991383552246418,0.8944647915582715,0.9101123595505618
1.0,l1,100,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9063670411985019
1.0,l1,100,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9101123595505618
1.0,l1,100,0.5,0.906060606060606,0.9060606060606061,0.9056888163196574,0.9057880993364864,0.8938826466916354
1.0,l1,100,1.0,0.8272727272727273,0.8272727272727273,0.8313931077017963,0.8285314200172085,0.8539325842696629
1.0,l1,150,0.01,0.9121212121212121,0.9121212121212121,0.9120750151240169,0.9111234021632252,0.920099875156055
1.0,l1,150,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9063670411985019
1.0,l1,150,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9101123595505618
1.0,l1,150,0.5,0.906060606060606,0.9060606060606061,0.9056888163196574,0.9057880993364864,0.8938826466916354
1.0,l1,150,1.0,0.8272727272727273,0.8272727272727273,0.8313931077017963,0.8285314200172085,0.8539325842696629
1.0,l2,25,0.01,0.8848484848484849,0.8848484848484849,0.887037037037037,0.8820289855072464,0.9026217228464419
1.0,l2,25,0.1,0.9030303030303031,0.903030303030303,0.9028972965922715,0.9027309353914857,0.9138576779026217
1.0,l2,25,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9101123595505618
1.0,l2,25,0.5,0.896969696969697,0.896969696969697,0.8966868320225853,0.8958719623542631,0.9013732833957553
1.0,l2,25,1.0,0.8636363636363636,0.8636363636363636,0.8635087592472107,0.8632362979200683,0.8838951310861424
1.0,l2,50,0.01,0.9030303030303031,0.903030303030303,0.9033156629429921,0.9017746024574218,0.9126092384519351
1.0,l2,50,0.1,0.9030303030303031,0.903030303030303,0.90260367651672,0.9025103750685145,0.9113607990012484
1.0,l2,50,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9101123595505618
1.0,l2,50,0.5,0.896969696969697,0.896969696969697,0.8966868320225853,0.8958719623542631,0.9013732833957553
1.0,l2,50,1.0,0.8424242424242424,0.8424242424242424,0.8465994498609525,0.8435869696781554,0.8539325842696629
1.0,l2,75,0.01,0.9030303030303031,0.903030303030303,0.9028367129566529,0.9017742084719261,0.9138576779026217
1.0,l2,75,0.1,0.9030303030303031,0.903030303030303,0.90260367651672,0.9025103750685145,0.9113607990012484
1.0,l2,75,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9101123595505618
1.0,l2,75,0.5,0.896969696969697,0.896969696969697,0.8966868320225853,0.8958719623542631,0.9013732833957553
1.0,l2,75,1.0,0.8333333333333334,0.8333333333333334,0.8394357683693495,0.834582897088409,0.8401997503121099
1.0,l2,100,0.01,0.9030303030303031,0.903030303030303,0.9024952762869606,0.9022774887563619,0.920099875156055
1.0,l2,100,0.1,0.9030303030303031,0.903030303030303,0.90260367651672,0.9025103750685145,0.9113607990012484
1.0,l2,100,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9101123595505618
1.0,l2,100,0.5,0.896969696969697,0.896969696969697,0.8966868320225853,0.8958719623542631,0.9013732833957553
1.0,l2,100,1.0,0.8333333333333334,0.8333333333333334,0.8394357683693495,0.834582897088409,0.8401997503121099
1.0,l2,150,0.01,0.896969696969697,0.896969696969697,0.8963987703118139,0.8963792968444132,0.9225967540574282
1.0,l2,150,0.1,0.9030303030303031,0.903030303030303,0.90260367651672,0.9025103750685145,0.9113607990012484
1.0,l2,150,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9101123595505618
1.0,l2,150,0.5,0.896969696969697,0.896969696969697,0.8966868320225853,0.8958719623542631,0.9013732833957553
1.0,l2,150,1.0,0.8333333333333334,0.8333333333333334,0.8394357683693495,0.834582897088409,0.8401997503121099
1.0,,25,0.01,,,,,
1.0,,25,0.1,,,,,
1.0,,25,0.25,,,,,
1.0,,25,0.5,,,,,
1.0,,25,1.0,,,,,
1.0,,50,0.01,,,,,
1.0,,50,0.1,,,,,
1.0,,50,0.25,,,,,
1.0,,50,0.5,,,,,
1.0,,50,1.0,,,,,
1.0,,75,0.01,,,,,
1.0,,75,0.1,,,,,
1.0,,75,0.25,,,,,
1.0,,75,0.5,,,,,
1.0,,75,1.0,,,,,
1.0,,100,0.01,,,,,
1.0,,100,0.1,,,,,
1.0,,100,0.25,,,,,
1.0,,100,0.5,,,,,
1.0,,100,1.0,,,,,
1.0,,150,0.01,,,,,
1.0,,150,0.1,,,,,
1.0,,150,0.25,,,,,
1.0,,150,0.5,,,,,
1.0,,150,1.0,,,,,
